Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Pressure(Pa),Height(m),Longitude(),Latitude(),GPS ground speed(km),Angle of course(°),GPS height(m),Number of satellites(),Position location(),Horizontal position(),Vertical position(),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3(),Delta_t,Position X,Position Y,Position Z
1900-01-01 05:11:31.717,COM12,,"-0,02","0,009","1,008","-0,061","0,0","0,0","0,099","0,945","0,626","204,464","-230,269","386,360","18,39",96787,"386,73",,,,,,,,,,,,,,"0,1","-0,16268629970809026","0,11708113810950296","0,06706569938297562"
1900-01-01 05:11:31.816,COM12,,"-0,02","0,008","1,008","0,0","0,0","0,0","0,11","0,95","0,626","204,451","-230,269","386,347","18,40",96787,"386,73",,,,,,,,,,,,,,"0,099","-0,16515053458199444","0,11882258063524674","0,06808073615317752"
1900-01-01 05:11:31.917,COM12,,"-0,02","0,009","1,008","-0,061","0,0","0,0","0,121","0,95","0,626","204,464","-230,282","386,347","18,42",96787,"386,73",,,,,,,,,,,,,,"0,101","-0,16763239324934406","0,12057176223925936","0,06910314468270745"
1900-01-01 05:11:32.017,COM12,,"-0,02","0,009","1,009","0,0","0,0","0,0","0,132","0,95","0,626","204,464","-230,308","386,334","18,42",96787,"386,73",,,,,,,,,,,,,,"0,1","-0,17013186101036865","0,12232867968849517","0,07013380927019804"
1900-01-01 05:11:32.117,COM12,,"-0,019","0,009","1,008","-0,061","0,0","0,0","0,143","0,95","0,626","204,451","-230,295","386,334","18,39",96787,"386,73",,,,,,,,,,,,,,"0,1","-0,1726480697586998","0,12409334314245424","0,0711718340230596"
1900-01-01 05:11:32.217,COM12,,"-0,02","0,009","1,007","0,0","0,0","0,0","0,154","0,95","0,626","204,451","-230,308","386,334","18,39",96787,"386,73",,,,,,,,,,,,,,"0,1","-0,17518191684356305","0,1258657438096592","0,07221635232601867"
1900-01-01 05:11:32.317,COM12,,"-0,02","0,009","1,009","-0,061","0,0","0,0","0,165","0,956","0,626","204,451","-230,321","386,334","18,40",96787,"386,73",,,,,,,,,,,,,,"0,1","-0,17773337203119652","0,1276458757441689","0,07326913308606477"
1900-01-01 05:11:32.417,COM12,,"-0,02","0,009","1,008","0,0","0,0","0,0","0,176","0,956","0,626","204,438","-230,334","386,321","18,42",96787,"386,73",,,,,,,,,,,,,,"0,1","-0,18030245003899975","0,12943373996724397","0,07432929505104348"
1900-01-01 05:11:32.517,COM12,,"-0,02","0,009","1,008","0,0","0,0","0,0","0,187","0,956","0,626","204,438","-230,360","386,308","18,40",96787,"386,73",,,,,,,,,,,,,,"0,1","-0,18288915082672486","0,1312293351183801","0,07539683974198146"
1900-01-01 05:11:32.617,COM12,,"-0,011","0,007","1,007","0,0","0,0","0,0","0,198","0,956","0,626","204,451","-230,360","386,295","18,40",96787,"386,73",,,,,,,,,,,,,,"0,1","-0,1854855254071743","0,13303098384493725","0,07647074722921812"
1900-01-01 05:11:32.717,COM12,,"-0,015","-0,182","1,008","0,122","0,183","-0,427","0,159","0,956","0,615","203,372","-231,400","384,397","18,40",96787,"386,73",,,,,,,,,,,,,,"0,1","-0,1880933055243785","0,13467179410191102","0,07755149201041853"
1900-01-01 05:11:32.816,COM12,,"-0,016","-0,044","1,009","-0,061","-0,122","0,0","0,022","0,939","0,599","193,986","-237,458","368,160","18,42",96787,"386,73",,,,,,,,,,,,,,"0,099","-0,19071467324669997","0,1362736095303431","0,07864039841168553"
1900-01-01 05:11:32.916,COM12,,"-0,029","-0,06","1,01","0,122","0,061","0,183","-0,148","0,934","0,599","175,149","-242,671","334,308","18,39",96789,"386,56",,,,,,,,,,,,,,"0,1","-0,19336094056009467","0,13782221072491893","0,07973868679213024"
1900-01-01 05:11:33.016,COM12,,"-0,021","-0,038","1,011","0,183","0,793","0,916","-0,308","0,934","0,615","149,396","-261,781","273,390","18,39",96788,"386,65",,,,,,,,,,,,,,"0,1","-0,19602522445572818","0,13933711908827479","0,08084716819878283"
1900-01-01 05:11:33.115,COM12,,"-0,021","-0,024","1,01","0,732","0,0","0,0","-0,368","0,956","0,621","116,857","-294,268","174,720","18,42",96790,"386,48",,,,,,,,,,,,,,"0,099","-0,19870766697514827","0,14083069693414454","0,08196492261831809"
1900-01-01 05:11:33.215,COM12,,"-0,019","0,044","1,01","0,61","0,0","-0,122","-0,374","0,967","0,61","60,463","-293,384","-18,577","18,42",96790,"386,48",,,,,,,,,,,,,,"0,1","-0,20140715073111773","0,14236299995201168","0,08309153415687784"
1900-01-01 05:11:33.315,COM12,,"-0,021","-0,08","1,011","0,732","0,183","0,0","-0,308","0,972","0,648","-10,998","-275,639","-234,078","18,42",96788,"386,65",,,,,,,,,,,,,,"0,1","-0,20412420214521831","0,14382452098947304","0,08422855021541902"
1900-01-01 05:11:33.415,COM12,,"-0,022","0,027","1,007","0,793","0,0","0,488","-0,297","0,978","0,692","-117,507","-127,257","78,676","18,40",96788,"386,65",,,,,,,,,,,,,,"0,1","-0,20686085803031126","0,14530967699595881","0,0853719535752482"
1900-01-01 05:11:33.515,COM12,,"-0,022","0,014","1,006","0,61","0,183","0,244","-0,258","0,989","0,703","-189,150","125,307","348,660","18,39",96790,"386,48",,,,,,,,,,,,,,"0,1","-0,2096169948406286","0,14680697922681457","0,0865209331050458"
1900-01-01 05:11:33.615,COM12,,"-0,026","0,066","1,006","0,61","0,183","-0,122","-0,132","1,005","0,703","-174,902","256,945","242,008","18,43",96791,"386,39",,,,,,,,,,,,,,"0,1","-0,2123967063396255","0,14836228002671725","0,08767547760888203"
1900-01-01 05:11:33.717,COM12,,"-0,028","0,107","1,006","0,366","-0,061","0,0","0,11","1,016","0,692","-122,538","282,542","-287,040","18,42",96789,"386,56",,,,,,,,,,,,,,"0,102","-0,21520217703832686","0,15001173654565755","0,08883593835826621"
1900-01-01 05:11:33.815,COM12,,"-0,022","0,055","1,005","0,122","0,0","-0,488","0,363","1,027","0,681","-70,629","255,125","-253,890","18,42",96788,"386,65",,,,,,,,,,,,,,"0,098","-0,21802755922050576","0,15170949037719683","0,09000146855321976"
1900-01-01 05:11:33.916,COM12,,"-0,022","-0,029","1,008","0,061","-0,122","0,061","0,533","1,038","0,665","-31,278","220,532","-162,448","18,42",96787,"386,73",,,,,,,,,,,,,,"0,101","-0,22087193916675366","0,15338135327608018","0,09117417421359901"
1900-01-01 05:11:34.017,COM12,,"-0,028","0,036","1,007","0,122","0,061","0,0","0,566","1,038","0,659","3,406","182,221","-67,717","18,39",96788,"386,65",,,,,,,,,,,,,,"0,101","-0,22374128183451092","0,15508465294408424","0,09235382062343266"
1900-01-01 05:11:34.115,COM12,,"-0,028","0,084","1,004","0,061","-0,183","-0,122","0,676","1,038","0,648","32,877","141,037","9,698","18,39",96788,"386,65",,,,,,,,,,,,,,"0,098","-0,22663609846962818","0,15686178600822795","0,09353832049536918"
1900-01-01 05:11:34.215,COM12,,"-0,022","0,067","1,009","0,0","0,0","-3,174","0,846","1,049","0,5","51,298","100,568","55,432","18,42",96788,"386,65",,,,,,,,,,,,,,"0,1","-0,2295506886009067","0,15869777928743115","0,09473199313421934"
1900-01-01 05:11:34.315,COM12,,"-0,019","0,01","1,007","0,061","0,0","-0,244","0,983","1,06","0,291","59,566","77,584","76,089","18,40",96787,"386,73",,,,,,,,,,,,,,"0,1","-0,23248197792574604","0,16054240953770602","0,0959323058780555"
1900-01-01 05:11:34.416,COM12,,"-0,025","0,026","1,007","0,183","0,0","-0,549","1,022","1,06","0,242","65,429","58,942","90,818","18,42",96787,"386,73",,,,,,,,,,,,,,"0,101","-0,2354353103646455","0,16240978840219739","0,0971396145798148"
1900-01-01 05:11:34.515,COM12,,"-0,013","0,016","1,007","0,122","0,0","-2,563","1,071","1,077","0,077","69,342","46,436","98,891","18,42",96787,"386,73",,,,,,,,,,,,,,"0,099","-0,23840001618343495","0,16429116040834918","0,09835358114149219"
1900-01-01 05:11:34.615,COM12,,"-0,021","0,021","1,013","-0,366","-0,061","-0,916","1,099","1,077","-0,132","69,771","44,772","100,087","18,42",96787,"386,73",,,,,,,,,,,,,,"0,1","-0,24138299499769858","0,16619089190829456","0,09957972531241578"
1900-01-01 05:11:34.715,COM12,,"-0,021","0,014","1,006","0,0","0,0","0,0","1,06","1,06","-0,137","69,706","44,837","100,087","18,43",96787,"386,73",,,,,,,,,,,,,,"0,1","-0,244384379958047","0,16810292794016346","0,10081173669156637"
1900-01-01 05:11:34.815,COM12,,"-0,021","0,017","1,008","0,0","0,0","0,0","1,049","1,06","-0,137","69,628","45,032","99,983","18,42",96787,"386,73",,,,,,,,,,,,,,"0,1","-0,24740413129275912","0,17002988540560535","0,1020514266100572"
1900-01-01 05:11:34.915,COM12,,"-0,022","0,017","1,008","0,0","0,0","0,0","1,038","1,06","-0,137","69,602","45,110","99,944","18,40",96787,"386,73",,,,,,,,,,,,,,"0,1","-0,2504431317976959","0,1719717678237724","0,10329880854512263"
1900-01-01 05:11:35.015,COM12,,"-0,022","0,016","1,008","0,061","0,0","0,0","1,027","1,06","-0,137","69,589","45,149","99,905","18,40",96787,"386,73",,,,,,,,,,,,,,"0,1","-0,25350138392584753","0,1739276938475813","0,10455386381856255"
1900-01-01 05:11:35.115,COM12,,"-0,021","0,017","1,008","0,0","0,0","0,0","1,016","1,06","-0,137","69,589","45,175","99,892","18,42",96787,"386,73",,,,,,,,,,,,,,"0,1","-0,2565780025768049","0,17589854552855502","0,10581658906278232"
1900-01-01 05:11:35.215,COM12,,"-0,021","0,017","1,008","0,061","0,0","0,0","1,005","1,06","-0,137","69,576","45,188","99,892","18,42",96787,"386,73",,,,,,,,,,,,,,"0,1","-0,2596729878000614","0,17788432427346054","0,1070869814210549"
1900-01-01 05:11:35.315,COM12,,"-0,022","0,017","1,008","0,0","0,0","0,0","0,994","1,06","-0,137","69,576","45,201","99,879","18,42",96787,"386,73",,,,,,,,,,,,,,"0,1","-0,26278722239150304","0,17988503359925617","0,10836505436953418"
1900-01-01 05:11:35.416,COM12,,"-0,021","0,016","1,008","0,0","0,0","0,0","0,983","1,066","-0,137","69,576","45,188","99,892","18,39",96787,"386,73",,,,,,,,,,,,,,"0,101","-0,2659198252444337","0,1818997900320876","0,10965077550066088"
1900-01-01 05:11:35.514,COM12,,"-0,022","0,017","1,007","0,061","0,0","0,0","0,978","1,066","-0,137","69,576","45,188","99,905","18,40",96787,"386,73",,,,,,,,,,,,,,"0,098","-0,2690716931207015","0,1839294941973133","0,11094329246676987"
1900-01-01 05:11:35.616,COM12,,"-0,021","0,017","1,009","0,0","0,0","0,0","0,972","1,066","-0,137","69,576","45,201","99,892","18,42",96787,"386,73",,,,,,,,,,,,,,"0,102","-0,27224191052831753","0,18597411462500846","0,11224435252235246"
1900-01-01 05:11:35.716,COM12,,"-0,022","0,017","1,008","0,0","0,0","0,0","0,961","1,066","-0,137","69,576","45,201","99,892","18,40",96787,"386,73",,,,,,,,,,,,,,"0,1","-0,2754313766491402","0,1880336698470359","0,11355308661502846"
1900-01-01 05:11:35.816,COM12,,"-0,022","0,017","1,008","0,0","0,0","0,0","0,956","1,066","-0,137","69,576","45,201","99,905","18,42",96787,"386,73",,,,,,,,,,,,,,"0,1","-0,27864009150581603","0,19010816050165658","0,11486949344570845"
1900-01-01 05:11:35.916,COM12,,"-0,022","0,017","1,008","0,0","0,0","0,0","0,945","1,071","-0,137","69,576","45,214","99,892","18,40",96787,"386,73",,,,,,,,,,,,,,"0,1","-0,2818680544787772","0,19219758799104486","0,11619357183905589"
1900-01-01 05:11:36.016,COM12,,"-0,021","0,017","1,008","0,0","0,0","0,0","0,939","1,071","-0,137","69,576","45,201","99,892","18,40",96787,"386,73",,,,,,,,,,,,,,"0,1","-0,28511438285210633","0,19430195096993283","0,11752530373331932"
1900-01-01 05:11:36.115,COM12,,"-0,021","0,017","1,007","0,0","0,0","0,0","0,934","1,071","-0,137","69,563","45,201","99,892","18,40",96787,"386,73",,,,,,,,,,,,,,"0,099","-0,28837909311454313","0,19642126450734257","0,11886380520069402"
