Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Pressure(Pa),Height(m),Longitude(),Latitude(),GPS ground speed(km),Angle of course(°),GPS height(m),Number of satellites(),Position location(),Horizontal position(),Vertical position(),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3(),Delta_t,Velocity X(m/s),Velocity Y(m/s),Velocity Z(m/s),Position X(m),Position Y(m),Position Z(m)
1900-01-01 05:11:20.319,COM12,,"-0,022","0,016","1,006","0,0","0,0","0,0","0,818","1,066","0,665","69,745","45,955","98,345","18,39",96787,"386,73",,,,,,,,,,,,,,"0,1","-0,00032968605089641186","-0,00016986135377032325","-0,8805337556899777","-3,296860508964119e-05","-4,995474046667351e-05","-0,08810333030946446"
1900-01-01 05:11:20.419,COM12,,"-0,022","0,017","1,008","0,0","0,0","0,0","0,818","1,066","0,665","69,758","45,942","98,358","18,39",96787,"386,73",,,,,,,,,,,,,,"0,1","-0,0003270666562719908","-7,007046592367745e-05","-0,8802325924115787","-3,270666562719908e-05","-3,971371221956682e-05","-0,08806297295337745"
1900-01-01 05:11:20.519,COM12,,"-0,021","0,016","1,007","0,0","0,0","0,0","0,813","1,071","0,665","69,758","45,929","98,371","18,37",96787,"386,73",,,,,,,,,,,,,,"0,1","-0,00021914557309225347","-5,067614204075992e-05","-0,8803164535894813","-2,1914557309225347e-05","-2,6982171513301337e-05","-0,08805862753046144"
1900-01-01 05:11:20.619,COM12,,"-0,019","0,017","1,009","0,0","0,0","0,0","0,813","1,071","0,665","69,758","45,903","98,371","18,39",96787,"386,73",,,,,,,,,,,,,,"0,1","-1,6557377328349604e-05","0,00025142215387742914","-0,8798167299841911","-1,6557377328349604e-06","2,3486477654907955e-05","-0,08795818652076422"
1900-01-01 05:11:20.719,COM12,,"-0,021","0,017","1,01","0,0","0,0","0,0","0,813","1,071","0,665","69,758","45,903","98,384","18,39",96787,"386,73",,,,,,,,,,,,,,"0,1","-0,00021462367624455335","4,9637906568134906e-05","-0,87991480348908","-2,1462367624455338e-05","-1,6498576967641846e-05","-0,08800797892587565"
1900-01-01 05:11:20.820,COM12,,"-0,022","0,017","1,009","0,0","0,0","0,0","0,813","1,071","0,665","69,745","45,929","98,358","18,39",96787,"386,73",,,,,,,,,,,,,,"0,101","-0,0003196496125439585","-5,250634388637122e-05","-0,8889156765128455","-3,2284610866939814e-05","-3,758775159946331e-05","-0,08981807107939688"
1900-01-01 05:11:20.920,COM12,,"-0,023","0,044","1,008","0,0","0,0","0,0","0,818","1,071","0,665","69,524","46,709","97,773","18,37",96787,"386,73",,,,,,,,,,,,,,"0,1","-0,00044885637286037314","0,002506632896905146","-0,8776154527157879","-4,488563728603732e-05","0,0002057776524044773","-0,08755576761917432"
1900-01-01 05:11:21.020,COM12,,"-0,023","0,059","1,007","0,244","0,0","0,0","0,873","1,077","0,665","67,067","54,938","91,897","18,35",96787,"386,73",,,,,,,,,,,,,,"0,1","-0,0004559916596631235","0,003904046056534389","-0,876292322348569","-4,559916596631235e-05","0,00034480543968712655","-0,08728442679516979"
1900-01-01 05:11:21.120,COM12,,"-0,024","0,099","1,007","0,0","-0,061","0,061","0,983","1,077","0,67","58,682","80,249","71,708","18,37",96787,"386,73",,,,,,,,,,,,,,"0,1","-0,0005994082025917314","0,007565100366614568","-0,8725525844853377","-5,9940820259173144e-05","0,0006965692164022836","-0,08655868923213149"
1900-01-01 05:11:21.219,COM12,,"-0,024","0,088","1,007","-0,122","0,122","-0,183","1,159","1,088","0,67","37,830","130,013","18,070","18,37",96787,"386,73",,,,,,,,,,,,,,"0,099","-0,0005578780247143303","0,006129784376954181","-0,8651842800193639","-5,522992444671871e-05","0,0005516187288717452","-0,08510162499304529"
1900-01-01 05:11:21.319,COM12,,"-0,021","0,078","1,006","0,183","0,0","0,183","1,329","1,093","0,676","4,030","178,061","-73,541","18,35",96788,"386,65",,,,,,,,,,,,,,"0,1","-0,00024216930741474083","0,0052200049061144355","-0,8750044226227377","-2,4216930741474086e-05","0,0004977835598699695","-0,0870026587024038"
1900-01-01 05:11:21.419,COM12,,"-0,019","-0,017","1,009","-0,061","0,0","-0,244","1,406","1,11","0,621","-45,643","229,021","-209,872","18,39",96786,"386,82",,,,,,,,,,,,,,"0,1","9,883851133545799e-05","-0,0040755934430516255","-0,8842297985440731","9,8838511335458e-06","-0,0003976754931716168","-0,08882065534757894"
1900-01-01 05:11:21.518,COM12,,"-0,022","-0,004","1,009","-0,549","-0,122","0,0","1,34","1,104","0,61","-100,828","271,752","-336,401","18,35",96786,"386,82",,,,,,,,,,,,,,"0,099","-0,00022457760706574931","-0,002958994207046203","-0,8742711442514322","-2,2233183099509183e-05","-0,0003151736095970833","-0,08686801689048887"
1900-01-01 05:11:21.618,COM12,,"-0,022","0,009","1,009","0,0","0,366","0,0","1,247","1,104","0,61","-148,538","284,284","-13,676","18,39",96781,"387,25",,,,,,,,,,,,,,"0,1","-0,00024179720499226923","-0,0015404982457466868","-0,8816211497058438","-2,4179720499226924e-05","-0,00017822954507389562","-0,08834034451565828"
1900-01-01 05:11:21.718,COM12,,"-0,019","0,075","1,005","-0,183","0,061","0,122","1,241","1,121","0,604","-183,677","255,918","345,475","18,40",96780,"387,33",,,,,,,,,,,,,,"0,1","1,3149232355745512e-05","0,005335211199995069","-0,8750080181210771","1,3149232355745513e-06","0,0005348360432350815","-0,08696596576887264"
1900-01-01 05:11:21.818,COM12,,"-0,022","0,06","1,008","-0,305","0,0","-0,244","1,302","1,121","0,588","-197,795","165,633","380,523","18,35",96781,"387,25",,,,,,,,,,,,,,"0,1","-0,00026342195131556437","0,0034421198501334883","-0,876623844419429","-2,6342195131556437e-05","0,00031786978988179244","-0,08734451465206111"
1900-01-01 05:11:21.918,COM12,,"-0,019","0,012","1,009","-0,305","0,0","0,0","1,307","1,11","0,571","-151,593","-39,936","247,208","18,34",96786,"386,82",,,,,,,,,,,,,,"0,1","6,59845991788767e-05","-0,0010352007354551876","-0,8811162082866032","6,598459917887671e-06","-9,692161362763109e-05","-0,08820854244228796"
1900-01-01 05:11:22.018,COM12,,"-0,02","-0,073","1,011","-0,488","0,0","0,122","1,225","1,104","0,566","-61,607","-218,218","-243,568","18,37",96787,"386,73",,,,,,,,,,,,,,"0,1","3,8286924878019974e-05","-0,009421509987278793","-0,8894808800284157","3,828692487801998e-06","-0,0009383223062400774","-0,08988641030908166"
1900-01-01 05:11:22.118,COM12,,"-0,026","-0,031","1,008","-0,366","0,122","0,0","1,06","1,088","0,566","8,606","-267,813","-153,140","18,39",96787,"386,73",,,,,,,,,,,,,,"0,1","-0,0006378811703794032","-0,005608637474530199","-0,885852026329766","-6,378811703794031e-05","-0,0006246518644909602","-0,08920985449746756"
1900-01-01 05:11:22.218,COM12,,"-0,02","-0,005","1,009","-0,427","0,0","0,183","0,912","1,082","0,566","63,063","-287,872","13,195","18,37",96787,"386,73",,,,,,,,,,,,,,"0,1","-7,389812563706292e-05","-0,0021806656975722413","-0,8822816267057916","-7,389812563706292e-06","-0,00022545638232093044","-0,08845361905290008"
1900-01-01 05:11:22.319,COM12,,"-0,018","-0,022","1,007","-0,244","0,122","-0,061","0,791","1,082","0,571","106,002","-289,159","153,660","18,37",96787,"386,73",,,,,,,,,,,,,,"0,101","0,0001382588505383327","-0,003486408475066162","-0,8926135735014635","1,3964143904371604e-05","-0,0003381631120773108","-0,09049213403572513"
1900-01-01 05:11:22.419,COM12,,"-0,021","-0,012","1,009","-0,427","0,0","-0,244","0,687","1,082","0,566","134,082","-265,083","239,161","18,35",96787,"386,73",,,,,,,,,,,,,,"0,1","-0,00017089154272676964","-0,002582414659289446","-0,8826823881363053","-1,7089154272676965e-05","-0,00027533062020162157","-0,08854356943383215"
1900-01-01 05:11:22.519,COM12,,"-0,02","-0,027","1,01","-0,488","-0,122","0,0","0,593","1,071","0,555","155,844","-243,490","298,207","18,39",96787,"386,73",,,,,,,,,,,,,,"0,1","-7,616130389169063e-05","-0,003822241558369958","-0,883835850979328","-7,6161303891690625e-06","-0,0003898402862261649","-0,08877342538415899"
1900-01-01 05:11:22.619,COM12,,"-0,018","-0,055","1,009","-0,183","0,0","-0,061","0,45","1,066","0,555","178,620","-237,523","343,889","18,39",96787,"386,73",,,,,,,,,,,,,,"0,1","0,00013755356694237386","-0,0061536981484225615","-0,8862839740937285","1,3755356694237386e-05","-0,0006016144581480189","-0,08923001186752087"
1900-01-01 05:11:22.719,COM12,,"-0,029","-0,065","1,01","-0,061","0,061","0,061","0,302","1,06","0,555","195,546","-233,727","372,450","18,37",96786,"386,82",,,,,,,,,,,,,,"0,1","-0,0009635546335189998","-0,008005485973957373","-0,8880047792167036","-9,635546335189999e-05","-0,0008969040607476374","-0,089697381982418"
1900-01-01 05:11:22.819,COM12,,"-0,02","0,029","1,008","0,0","0,061","0,549","0,093","1,066","0,577","203,138","-230,061","384,358","18,37",96786,"386,82",,,,,,,,,,,,,,"0,1","-0,000151821903050619","0,00258316998374233","-0,8775924938196383","-1,51821903050619e-05","0,00024313480806917114","-0,08751611457389466"
1900-01-01 05:11:22.919,COM12,,"-0,021","0,009","1,008","0,0","0,061","0,0","-0,016","1,066","0,621","204,165","-229,593","385,957","18,39",96787,"386,73",,,,,,,,,,,,,,"0,1","-0,00023439070188742742","0,0006912719098341768","-0,8794873602670297","-2,3439070188742744e-05","4,5688120794674936e-05","-0,0879030479059083"
1900-01-01 05:11:23.019,COM12,,"-0,02","0,009","1,008","-0,061","0,0","-0,122","-0,044","1,055","0,615","204,295","-229,593","386,139","18,39",96787,"386,73",,,,,,,,,,,,,,"0,1","-0,00015420897814595372","0,0008216005920576418","-0,879359383268755","-1,5420897814595372e-05","6,67391613911688e-05","-0,08786919916548433"
1900-01-01 05:11:23.120,COM12,,"-0,02","0,009","1,008","-0,061","0,0","-0,061","-0,038","1,055","0,615","204,295","-229,671","386,139","18,37",96787,"386,73",,,,,,,,,,,,,,"0,101","-0,00015563474177739914","0,0008192723206258706","-0,8881634185769197","-1,5719108919517316e-05","6,702739546369562e-05","-0,0896374778808052"
1900-01-01 05:11:23.220,COM12,,"-0,02","0,009","1,008","-0,061","0,061","-0,061","-0,027","1,049","0,61","204,269","-229,736","386,087","18,39",96787,"386,73",,,,,,,,,,,,,,"0,1","-0,00016435733040886865","0,0007814472522669244","-0,8793992666941247","-1,6435733040886866e-05","6,170899218580557e-05","-0,08787821767722667"
1900-01-01 05:11:23.320,COM12,,"-0,02","0,009","1,008","-0,061","0,061","0,0","-0,011","1,049","0,61","204,256","-229,788","386,074","18,35",96787,"386,73",,,,,,,,,,,,,,"0,1","-0,00016405288012909383","0,0007536047634377147","-0,8794268485647899","-1,6405288012909383e-05","5,895518833086209e-05","-0,08788372966814813"
1900-01-01 05:11:23.418,COM12,,"-0,02","0,009","1,008","-0,061","0,061","0,0","0,005","1,049","0,61","204,256","-229,814","386,061","18,39",96787,"386,73",,,,,,,,,,,,,,"0,098","-0,00016047360152557353","0,0007112468170865181","-0,8618653497408509","-1,5726412949506206e-05","5,397577512497257e-05","-0,08440882849947842"
1900-01-01 05:11:23.518,COM12,,"-0,019","0,009","1,008","0,0","0,061","0,0","0,022","1,049","0,61","204,256","-229,853","386,061","18,39",96787,"386,73",,,,,,,,,,,,,,"0,1","-6,344782950728148e-05","0,0007972209756589056","-0,8793845503968716","-6,3447829507281485e-06","7,337731461516241e-05","-0,087865077725072"
1900-01-01 05:11:23.619,COM12,,"-0,02","0,008","1,008","-0,061","0,061","0,0","0,038","1,055","0,61","204,256","-229,866","386,061","18,39",96787,"386,73",,,,,,,,,,,,,,"0,101","-0,00015301571008698113","0,000585875317865507","-0,8883956770152803","-1,5454586718785096e-05","4,371882038563112e-05","-0,08968424455815768"
1900-01-01 05:11:23.719,COM12,,"-0,02","0,01","1,007","0,0","0,122","0,0","0,055","1,055","0,61","204,243","-229,879","386,048","18,37",96787,"386,73",,,,,,,,,,,,,,"0,1","-0,0001551462293744143","0,0007465876341258176","-0,8795327451436655","-1,5514622937441428e-05","5,9144140475140324e-05","-0,08789413037389142"
1900-01-01 05:11:23.819,COM12,,"-0,02","0,009","1,008","-0,061","0,061","0,0","0,071","1,055","0,61","204,256","-229,879","386,048","18,39",96787,"386,73",,,,,,,,,,,,,,"0,1","-0,00015193749185734326","0,0006215783898441548","-0,8795576470238667","-1,5193749185734326e-05","4,696408979868115e-05","-0,087908800612588"
1900-01-01 05:11:23.917,COM12,,"-0,02","0,009","1,008","0,0","0,061","0,0","0,088","1,055","0,61","204,256","-229,905","386,048","18,37",96787,"386,73",,,,,,,,,,,,,,"0,098","-0,00014858262794731957","0,0005801545029453744","-0,8619952654139597","-1,4561097538837318e-05","4,229404374980938e-05","-0,08443324196681824"
1900-01-01 05:11:24.019,COM12,,"-0,02","0,008","1,009","0,0","0,0","0,0","0,099","1,06","0,61","204,256","-229,905","386,061","18,40",96787,"386,73",,,,,,,,,,,,,,"0,102","-0,0001424892874566628","0,0004941991435681672","-0,8971864181856348","-1,4533907320579606e-05","3,5874405323373446e-05","-0,09147714024961137"
1900-01-01 05:11:24.119,COM12,,"-0,02","0,008","1,008","0,0","0,0","0,0","0,115","1,055","0,61","204,256","-229,918","386,061","18,39",96787,"386,73",,,,,,,,,,,,,,"0,1","-0,00015004201789978655","0,00044607433021457874","-0,8797327863551935","-1,5004201789978655e-05","2,9603231231479223e-05","-0,08794367540428787"
1900-01-01 05:11:24.218,COM12,,"-0,02","0,009","1,008","0,0","0,0","0,0","0,132","1,049","0,61","204,256","-229,918","386,061","18,39",96787,"386,73",,,,,,,,,,,,,,"0,099","-0,00015972483280087018","0,0004997056349527154","-0,8708769827055498","-1,581275844728615e-05","3,365809941303268e-05","-0,0861831631884364"
1900-01-01 05:11:24.318,COM12,,"-0,02","0,009","1,008","0,0","0,0","0,0","0,143","1,044","0,61","204,256","-229,931","386,048","18,39",96787,"386,73",,,,,,,,,,,,,,"0,1","-0,0001699277184167438","0,00047671854498526525","-0,8797016420457068","-1,699277184167438e-05","3,067908265685214e-05","-0,08793948512191384"
1900-01-01 05:11:24.418,COM12,,"-0,019","0,009","1,008","0,0","0,0","0,0","0,154","1,038","0,61","204,269","-229,931","386,048","18,40",96787,"386,73",,,,,,,,,,,,,,"0,1","-8,02989578837173e-05","0,0005479478845366245","-0,8796321192748672","-8,02989578837173e-06","4,676489266529073e-05","-0,08791644703482143"
1900-01-01 05:11:24.518,COM12,,"-0,02","0,009","1,007","0,0","0,0","0,0","0,17","1,038","0,61","204,256","-229,931","386,035","18,39",96787,"386,73",,,,,,,,,,,,,,"0,1","-0,00018178868563349505","0,00041752346348264066","-0,8798605435833532","-1,8178868563349506e-05","2,3573477784914564e-05","-0,08796248088055042"
1900-01-01 05:11:24.618,COM12,,"-0,02","0,008","1,009","0,0","0,0","0,0","0,181","1,033","0,61","204,256","-229,931","386,035","18,39",96787,"386,73",,,,,,,,,,,,,,"0,1","-0,0001856988669050448","0,00029360009183016184","-0,8797847184495309","-1,8569886690504482e-05","1,0790122492511702e-05","-0,08796768172246058"
1900-01-01 05:11:24.718,COM12,,"-0,02","0,009","1,008","0,0","0,0","0,0","0,187","1,027","0,61","204,269","-229,944","386,035","18,39",96787,"386,73",,,,,,,,,,,,,,"0,1","-0,00019900787015587134","0,00036991388162507463","-0,879808031368891","-1,9900787015587136e-05","1,709060114692033e-05","-0,08796371253574219"
1900-01-01 05:11:24.818,COM12,,"-0,02","0,009","1,008","0,0","0,0","0,0","0,198","1,027","0,61","204,256","-229,944","386,048","18,37",96787,"386,73",,,,,,,,,,,,,,"0,1","-0,00019879990407814836","0,00035077028303560855","-0,8798270672168098","-1,9879990407814836e-05","1,5197037895746017e-05","-0,08796750968378524"
1900-01-01 05:11:24.918,COM12,,"-0,021","0,009","1,008","0,0","0,0","0,0","0,209","1,022","0,61","204,269","-229,944","386,035","18,39",96787,"386,73",,,,,,,,,,,,,,"0,1","-0,0003073683331125778","0,00022169213643347975","-0,8799542749164196","-3,0736833311257785e-05","-8,567619667909807e-06","-0,08800399511130988"
