Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Pressure(Pa),Height(m),Longitude(),Latitude(),GPS ground speed(km),Angle of course(°),GPS height(m),Number of satellites(),Position location(),Horizontal position(),Vertical position(),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3(),Delta_t,Velocity X(m/s),Velocity Y(m/s),Velocity Z(m/s),Position X(m),Position Y(m),Position Z(m)
1900-01-01 09:51:49.698,COM12,,"-0,021","0,017","1,008","0,0","0,0","0,0","0,824","1,066","-3,329","83,174","42,575","76,440","20,33",96759,"389,12",,,,,,,,,,,,,,"0,1","-3,662499999999875e-05","-0,0002980251442474828","-25,540179898268576","-0,00032372549999999754","-0,00040547763677959136","-38,297079938255436"
1900-01-01 09:51:49.798,COM12,,"-0,021","0,017","1,009","0,0","0,0","0,0","0,824","1,066","-3,329","83,161","42,588","76,440","20,31",96759,"389,12",,,,,,,,,,,,,,"0,1","-2,4124999999998736e-05","-0,00031513438169293524","-26,421089898134355","-0,0003261379999999974","-0,0004369910749488849","-40,93918892806887"
1900-01-01 09:51:49.898,COM12,,"-0,021","0,017","1,007","0,0","0,0","0,0","0,824","1,066","-3,329","83,161","42,588","76,440","20,29",96759,"389,12",,,,,,,,,,,,,,"0,1","-1,1624999999998724e-05","-0,0003322458007999526","-27,30219989800012","-0,0003273004999999973","-0,00047021565502888016","-43,669408917868886"
1900-01-01 09:51:49.998,COM12,,"-0,021","0,017","1,009","0,0","0,0","0,0","0,824","1,066","-3,329","83,161","42,575","76,440","20,31",96759,"389,12",,,,,,,,,,,,,,"0,1","8,750000000012884e-07","-0,00034935503824540503","-28,183109897865897","-0,00032721299999999715","-0,0005051511588534207","-46,487719907655475"
1900-01-01 09:51:50.098,COM12,,"-0,021","0,017","1,008","0,0","0,0","0,0","0,824","1,066","-3,329","83,174","42,575","76,440","20,31",96759,"389,12",,,,,,,,,,,,,,"0,1","1,3375000000001301e-05","-0,0003664653665216399","-29,06411989773167","-0,000325875499999997","-0,0005417976955055847","-49,39413189742864"
1900-01-01 09:51:50.198,COM12,,"-0,021","0,017","1,008","0,0","0,0","0,0","0,824","1,066","-3,329","83,161","42,575","76,440","20,34",96759,"389,12",,,,,,,,,,,,,,"0,1","2,5875000000001313e-05","-0,0003835756947978748","-29,94512989759744","-0,0003232879999999969","-0,0005801552649853721","-52,388644887188384"
1900-01-01 09:51:50.298,COM12,,"-0,021","0,017","1,008","0,0","0,0","0,0","0,824","1,066","-3,329","83,161","42,575","76,453","20,31",96759,"389,12",,,,,,,,,,,,,,"0,1","3,8375000000001326e-05","-0,0004006860230741097","-30,82613989746321","-0,00031945049999999674","-0,0006202238672927831","-55,471258876934705"
1900-01-01 09:51:50.398,COM12,,"-0,021","0,017","1,008","0,0","0,0","0,0","0,824","1,066","-3,329","83,174","42,575","76,440","20,33",96759,"389,12",,,,,,,,,,,,,,"0,1","5,087500000000134e-05","-0,0004177963513503446","-31,707149897328982","-0,0003143629999999966","-0,0006620035024278175","-58,641973866667605"
1900-01-01 09:51:50.498,COM12,,"-0,021","0,017","1,008","0,0","0,0","0,0","0,824","1,066","-3,329","83,174","42,575","76,440","20,34",96759,"389,12",,,,,,,,,,,,,,"0,1","6,337500000000135e-05","-0,0004349066796265795","-32,58815989719476","-0,00030802549999999645","-0,0007054941703904755","-61,90078985638708"
1900-01-01 09:51:50.598,COM12,,"-0,021","0,017","1,008","0,0","0,0","0,0","0,824","1,066","-3,329","83,161","42,575","76,440","20,31",96759,"389,12",,,,,,,,,,,,,,"0,1","7,587500000000137e-05","-0,0004520170079028144","-33,46916989706053","-0,0003004379999999963","-0,0007506958711807569","-65,24770684609314"
1900-01-01 09:51:50.698,COM12,,"-0,021","0,017","1,009","0,0","0,0","0,0","0,824","1,066","-3,329","83,161","42,575","76,427","20,33",96759,"389,12",,,,,,,,,,,,,,"0,1","8,837500000000138e-05","-0,0004691262453482668","-34,35007989692631","-0,00029160049999999615","-0,0007976084957155836","-68,68271483578577"
1900-01-01 09:51:50.798,COM12,,"-0,021","0,017","1,008","0,0","0,0","0,0","0,824","1,066","-3,329","83,174","42,575","76,440","20,33",96759,"389,12",,,,,,,,,,,,,,"0,1","0,00010087500000000138","-0,0004862365736245017","-35,231089896792085","-0,000281512999999996","-0,0008462321530780338","-72,20582382546499"
1900-01-01 09:51:50.898,COM12,,"-0,022","0,017","1,008","0,0","0,0","0,0","0,824","1,066","-3,329","83,161","42,575","76,440","20,33",96759,"389,12",,,,,,,,,,,,,,"0,1","1,337500000000164e-05","-0,0005033469019007366","-36,11209989665786","-0,0002801754999999958","-0,0008965668432681075","-75,81703381513077"
1900-01-01 09:51:50.999,COM12,,"-0,022","0,017","1,008","0,0","0,0","0,0","0,824","1,066","-3,329","83,174","42,575","76,440","20,33",96759,"389,12",,,,,,,,,,,,,,"0,101","-7,49999999999981e-05","-0,0005206283334597339","-37,00191999652229","-0,0002877504999999956","-0,0009491503049475406","-79,55422773477952"
1900-01-01 09:51:51.098,COM12,,"-0,021","0,017","1,008","0,0","0,0","0,0","0,824","1,066","-3,329","83,174","42,575","76,440","20,34",96759,"389,12",,,,,,,,,,,,,,"0,099","-6,262499999999808e-05","-0,0005375675584532064","-37,8741198963894","-0,00029395037499999543","-0,001002369493234408","-83,30376560452207"
1900-01-01 09:51:51.198,COM12,,"-0,021","0,017","1,009","0,0","0,0","0,0","0,824","1,066","-3,329","83,161","42,562","76,440","20,33",96759,"389,12",,,,,,,,,,,,,,"0,1","-5,012499999999807e-05","-0,0005546767958986588","-38,75502989625518","-0,00029896287499999526","-0,001057837172824274","-87,17926859414759"
1900-01-01 09:51:51.298,COM12,,"-0,021","0,017","1,008","0,0","0,0","0,0","0,824","1,066","-3,329","83,174","42,562","76,440","20,36",96759,"389,12",,,,,,,,,,,,,,"0,1","-3,7624999999998055e-05","-0,0005717871241748936","-39,636039896120955","-0,0003027253749999951","-0,0011150158852417634","-91,14287258375968"
1900-01-01 09:51:51.398,COM12,,"-0,022","0,018","1,008","0,0","0,0","0,0","0,824","1,066","-3,329","83,174","42,575","76,440","20,33",96759,"389,12",,,,,,,,,,,,,,"0,1","-0,0001251249999999978","-0,0004888974524570783","-40,517049897077555","-0,0003152378749999949","-0,0011639056304874713","-95,19457757346744"
1900-01-01 09:51:51.498,COM12,,"-0,021","0,017","1,008","0,0","0,0","0,0","0,824","1,066","-3,329","83,174","42,575","76,440","20,34",96759,"389,12",,,,,,,,,,,,,,"0,1","-0,00011262499999999779","-0,0005060077807333131","-41,39805989694333","-0,0003265003749999947","-0,0012145064085608026","-99,33438356316178"
1900-01-01 09:51:51.598,COM12,,"-0,021","0,017","1,008","0,0","0,0","0,0","0,824","1,066","-3,329","83,187","42,575","76,440","20,33",96759,"389,12",,,,,,,,,,,,,,"0,1","-0,00010012499999999779","-0,000523118109009548","-42,279069896809105","-0,00033651287499999446","-0,0012668182194617574","-103,56229055284268"
1900-01-01 09:51:51.698,COM12,,"-0,021","0,017","1,008","0,0","0,0","0,0","0,824","1,066","-3,329","83,174","42,575","76,440","20,36",96759,"389,12",,,,,,,,,,,,,,"0,1","-8,762499999999778e-05","-0,0005402284372857828","-43,16007989667488","-0,00034527537499999425","-0,0013208410631903357","-107,87829854251017"
1900-01-01 09:51:51.798,COM12,,"-0,021","0,017","1,008","0,0","0,0","0,0","0,824","1,066","-3,329","83,174","42,575","76,440","20,34",96759,"389,12",,,,,,,,,,,,,,"0,1","-7,512499999999777e-05","-0,0005573387655620176","-44,041089896540655","-0,00035278787499999403","-0,0013765749397465375","-112,28240753216423"
1900-01-01 09:51:51.898,COM12,,"-0,021","0,016","1,009","0,0","0,0","0,0","0,824","1,066","-3,329","83,174","42,575","76,440","20,36",96759,"389,12",,,,,,,,,,,,,,"0,1","-6,262499999999777e-05","-0,0006744480030015206","-44,9219998953156","-0,0003590503749999938","-0,0014440197400466897","-116,77460752169578"
1900-01-01 09:51:51.998,COM12,,"-0,021","0,017","1,008","0,0","0,0","0,0","0,824","1,066","-3,329","83,174","42,575","76,440","20,34",96759,"389,12",,,,,,,,,,,,,,"0,1","-5,0124999999997756e-05","-0,0006915583312777554","-45,803009895181376","-0,0003640628749999936","-0,0015131755731744652","-121,35490851121392"
1900-01-01 09:51:52.098,COM12,,"-0,021","0,017","1,008","0,0","0,0","0,0","0,824","1,066","-3,329","83,187","42,575","76,440","20,36",96759,"389,12",,,,,,,,,,,,,,"0,1","-3,762499999999774e-05","-0,0007086686595539903","-46,68401989504715","-0,00036782537499999336","-0,0015840424391298643","-126,02331050071864"
1900-01-01 09:51:52.198,COM12,,"-0,021","0,017","1,008","0,0","0,0","0,0","0,824","1,066","-3,329","83,174","42,562","76,453","20,34",96759,"389,12",,,,,,,,,,,,,,"0,1","-2,512499999999773e-05","-0,0007257789878302251","-47,565029894912925","-0,00037033787499999313","-0,0016566203379128868","-130,77981349020993"
1900-01-01 09:51:52.298,COM12,,"-0,021","0,017","1,008","0,0","0,0","0,0","0,824","1,066","-3,329","83,174","42,575","76,440","20,34",96759,"389,12",,,,,,,,,,,,,,"0,1","-1,2624999999997718e-05","-0,00074288931610646","-48,4460398947787","-0,0003716003749999929","-0,001730909269523533","-135,6244174796878"
1900-01-01 09:51:52.398,COM12,,"-0,021","0,017","1,008","0,0","0,0","0,0","0,824","1,066","-3,329","83,174","42,575","76,453","20,34",96759,"389,12",,,,,,,,,,,,,,"0,1","-1,2499999999770589e-07","-0,0007599996443826948","-49,327049894644475","-0,00037161287499999266","-0,0018069092339618024","-140,55712246915223"
1900-01-01 09:51:52.497,COM12,,"-0,021","0,017","1,008","0,0","0,0","0,0","0,824","1,066","-3,329","83,174","42,575","76,453","20,36",96759,"389,12",,,,,,,,,,,,,,"0,099","1,2250000000002305e-05","-0,0007769388693761673","-50,19924979451159","-0,00037040012499999246","-0,0018838261820300429","-145,5268481988089"
1900-01-01 09:51:52.597,COM12,,"-0,022","0,017","1,008","0,0","0,0","0,0","0,824","1,066","-3,329","83,174","42,575","76,453","20,33",96759,"389,12",,,,,,,,,,,,,,"0,1","-7,524999999999744e-05","-0,0007940491976524022","-51,08025979437736","-0,0003779251249999922","-0,001963231101795283","-150,63487417824663"
1900-01-01 09:51:52.697,COM12,,"-0,021","0,017","1,009","0,0","0,0","0,0","0,824","1,066","-3,329","83,174","42,562","76,440","20,33",96759,"389,12",,,,,,,,,,,,,,"0,1","-6,274999999999743e-05","-0,0008111584350978545","-51,96116979424314","-0,000384200124999992","-0,0020443469453050684","-155,83099115767095"
1900-01-01 09:51:52.797,COM12,,"-0,021","0,017","1,008","0,0","0,0","0,0","0,824","1,066","-3,329","83,174","42,575","76,453","20,34",96759,"389,12",,,,,,,,,,,,,,"0,1","-5,024999999999742e-05","-0,0008282687633740894","-52,842179794108915","-0,00038922512499999174","-0,0021271738216424776","-161,11520913708185"
1900-01-01 09:51:52.897,COM12,,"-0,021","0,018","1,008","0,0","0,0","0,0","0,824","1,066","-3,329","83,174","42,575","76,453","20,36",96759,"389,12",,,,,,,,,,,,,,"0,1","-3,774999999999741e-05","-0,000745379091656274","-53,723189795065515","-0,0003930001249999915","-0,002201711730808105","-166,4875281165884"
1900-01-01 09:51:52.997,COM12,,"-0,021","0,017","1,008","0,0","0,0","0,0","0,824","1,066","-3,329","83,174","42,575","76,466","20,36",96759,"389,12",,,,,,,,,,,,,,"0,1","-2,5249999999997395e-05","-0,0007624894199325089","-54,60419979493129","-0,00039552512499999124","-0,0022779606728013557","-171,94794809608155"
1900-01-01 09:51:53.097,COM12,,"-0,021","0,017","1,008","0,0","0,0","0,0","0,824","1,066","-3,329","83,174","42,575","76,453","20,36",96759,"389,12",,,,,,,,,,,,,,"0,1","-1,2749999999997383e-05","-0,0007795997482087437","-55,485209794797065","-0,000396800124999991","-0,00235592064762223","-177,49646907556127"
1900-01-01 09:51:53.197,COM12,,"-0,021","0,018","1,008","0,0","0,0","0,0","0,824","1,066","-3,329","83,174","42,575","76,453","20,34",96759,"389,12",,,,,,,,,,,,,,"0,1","-2,499999999973701e-07","-0,0006967100764909284","-56,366219795753665","-0,00039682512499999073","-0,0024255916552713233","-183,13309105513662"
1900-01-01 09:51:53.298,COM12,,"-0,022","0,017","1,008","0,0","0,0","0,0","0,824","1,066","-3,329","83,174","42,562","76,453","20,37",96759,"389,12",,,,,,,,,,,,,,"0,101","-8,86249999999971e-05","-0,0007139915080499257","-57,256039895618095","-0,00040577624999999043","-0,0024977047975843656","-188,91595108459404"
1900-01-01 09:51:53.398,COM12,,"-0,021","0,017","1,008","0,0","0,0","0,0","0,824","1,066","-3,329","83,174","42,562","76,440","20,36",96759,"389,12",,,,,,,,,,,,,,"0,1","-7,61249999999971e-05","-0,0007311018363261605","-58,13704989548387","-0,00041338874999999017","-0,0025708149812169816","-194,72965607414244"
1900-01-01 09:51:53.498,COM12,,"-0,021","0,017","1,007","0,0","0,0","0,0","0,824","1,066","-3,329","83,174","42,562","76,453","20,37",96759,"389,12",,,,,,,,,,,,,,"0,1","-6,362499999999709e-05","-0,0007482132554331778","-59,01815989534963","-0,0004197512499999899","-0,0026456363067602993","-200,6314720636774"
1900-01-01 09:51:53.598,COM12,,"-0,021","0,017","1,008","0,0","0,0","0,0","0,824","1,066","-3,329","83,174","42,575","76,440","20,34",96759,"389,12",,,,,,,,,,,,,,"0,1","-5,1124999999997075e-05","-0,0007653235837094127","-59,89916989521541","-0,0004248637499999896","-0,0027221686651312405","-206,62138905319893"
1900-01-01 09:51:53.698,COM12,,"-0,021","0,017","1,008","0,0","0,0","0,0","0,824","1,066","-3,329","83,174","42,575","76,440","20,36",96759,"389,12",,,,,,,,,,,,,,"0,1","-3,862499999999706e-05","-0,0007824339119856475","-60,78017989508118","-0,00042872624999998934","-0,0028004120563298054","-212,69940704270704"
1900-01-01 09:51:53.798,COM12,,"-0,021","0,017","1,007","0,0","0,0","0,0","0,824","1,066","-3,329","83,174","42,575","76,453","20,34",96759,"389,12",,,,,,,,,,,,,,"0,1","-2,612499999999705e-05","-0,0007995453310926648","-61,66128989494695","-0,00043133874999998906","-0,002880366589439072","-218,86553603220173"
1900-01-01 09:51:53.898,COM12,,"-0,022","0,017","1,008","0,0","0,0","0,0","0,824","1,066","-3,329","83,161","42,575","76,453","20,36",96759,"389,12",,,,,,,,,,,,,,"0,1","-0,00011362499999999679","-0,0008166556593688997","-62,54229989481272","-0,00044270124999998874","-0,002962032155375962","-225,119766021683"
1900-01-01 09:51:53.996,COM12,,"-0,021","0,018","1,008","0,0","0,0","0,0","0,824","1,066","-3,329","83,174","42,575","76,453","20,34",96759,"389,12",,,,,,,,,,,,,,"0,098","-0,00010137499999999677","-0,0007354237810854407","-63,40568969575019","-0,0004526359999999884","-0,0030341036859223352","-231,33352361186653"
