Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Pressure(Pa),Height(m),Longitude(),Latitude(),GPS ground speed(km),Angle of course(°),GPS height(m),Number of satellites(),Position location(),Horizontal position(),Vertical position(),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3(),Delta_t,Velocity X(m/s),Velocity Y(m/s),Velocity Z(m/s),Position X(m),Position Y(m),Position Z(m)
1900-01-01 09:51:59.095,COM12,,"-0,017","-0,007","1,009","-0,488","0,0","0,122","1,082","1,033","-3,307","-129,896","288,847","306,865","20,41",96758,"389,2",,,,,,,,,,,,,,"0,1","-0,00034704788366194994","0,010543529835345065","-108,22666606198385","-0,0011915808134602363","0,012047143305529194","-670,7951325479042"
1900-01-01 09:51:59.195,COM12,,"-0,018","0,038","1,011","0,0","-0,183","0,0","1,06","1,022","-3,307","-154,271","266,162","379,457","20,45",96758,"389,2",,,,,,,,,,,,,,"0,1","-0,00011283714048124899","0,012220777652625279","-109,10655810879723","-0,001202864527508361","0,013269221070791721","-681,7057883587839"
1900-01-01 09:51:59.295,COM12,,"-0,02","0,022","1,007","-0,671","0,061","-0,488","1,038","1,016","-3,323","-170,664","220,987","384,891","20,41",96758,"389,2",,,,,,,,,,,,,,"0,1","-8,822779389971643e-05","0,012338261185438251","-109,9868569131514","-0,0012116873068983328","0,014503047189335545","-692,7044740500991"
1900-01-01 09:51:59.395,COM12,,"-0,021","0,005","1,007","-0,305","0,061","0,061","1,033","1,022","-3,318","-169,702","141,492","385,658","20,41",96758,"389,2",,,,,,,,,,,,,,"0,1","-0,00015275382092673107","0,01076452879739465","-110,86716199066142","-0,001226962688991006","0,015579500069075011","-703,7911902491652"
1900-01-01 09:51:59.495,COM12,,"-0,024","0,024","1,008","-0,122","0,061","0,0","0,989","1,022","-3,323","-144,261","9,672","392,002","20,41",96758,"389,2",,,,,,,,,,,,,,"0,1","-0,0005177060115835749","0,011167804525017455","-111,74736066928573","-0,0012787332901493635","0,016696280521576755","-714,9659263160938"
1900-01-01 09:51:59.595,COM12,,"-0,019","0,01","1,01","-0,305","-0,427","-0,061","0,961","1,0","-3,329","-96,811","-128,310","-123,929","20,37",96758,"389,2",,,,,,,,,,,,,,"0,1","-0,0004215475054039733","0,010219907286604307","-112,62736246159437","-0,001320888040689761","0,017718271250237186","-726,2286625622532"
1900-01-01 09:51:59.695,COM12,,"-0,022","-0,013","1,009","-0,488","0,0","0,0","0,912","0,972","-3,334","-42,250","-225,680","-304,109","20,41",96758,"389,2",,,,,,,,,,,,,,"0,1","-0,0006748529750391549","0,007058562309667721","-113,50746744463726","-0,0013883733381936764","0,018424127481203957","-737,579409306717"
1900-01-01 09:51:59.794,COM12,,"-0,02","0,012","1,008","-0,244","0,0","-0,061","0,824","0,983","-3,334","0,039","-258,310","-236,665","20,42",96758,"389,2",,,,,,,,,,,,,,"0,099","-0,0007080828132747446","0,006557228769493556","-114,37886538252944","-0,0014584735367078761","0,019073293129383818","-748,9029169795874"
1900-01-01 09:51:59.894,COM12,,"-0,013","0,015","1,01","-0,366","-0,061","0,183","0,764","0,978","-3,329","34,723","-269,126","-127,491","20,45",96758,"389,2",,,,,,,,,,,,,,"0,1","-5,0708824906569704e-05","0,006456597557470495","-115,25886409072929","-0,001463544419198533","0,019718952885130866","-760,4288033886603"
1900-01-01 09:51:59.994,COM12,,"-0,021","-0,002","1,011","-0,183","0,122","0,061","0,725","0,972","-3,323","68,055","-282,893","-2,002","20,42",96757,"389,29",,,,,,,,,,,,,,"0,1","-0,00020389823349353667","0,0047248753904007516","-116,1387610423883","-0,0014839342425478868","0,02019144042417094","-772,0426794928991"
1900-01-01 09:52:00.095,COM12,,"-0,021","0,013","1,008","-0,305","0,0","0,366","0,665","0,972","-3,312","97,084","-288,574","107,562","20,41",96758,"389,2",,,,,,,,,,,,,,"0,101","-0,00035826361327077113","0,004596891050959002","-117,02776240715184","-0,0015201188674882347","0,020655726420317797","-783,8624834960215"
1900-01-01 09:52:00.195,COM12,,"-0,021","0,018","1,011","-0,305","0,0","-0,183","0,604","0,972","-3,318","118,079","-279,435","182,559","20,42",96758,"389,2",,,,,,,,,,,,,,"0,1","-0,000511719857407216","0,0050786589126925","-117,90766362840843","-0,0015712908532289562","0,021163592311587046","-795,6532498588623"
1900-01-01 09:52:00.295,COM12,,"-0,02","-0,018","1,01","-0,427","0,0","-0,122","0,549","0,961","-3,312","133,224","-261,118","233,155","20,39",96758,"389,2",,,,,,,,,,,,,,"0,1","-0,0005834443613091393","0,002057043147853449","-118,78764788752481","-0,0016296352893598702","0,02136929662637239","-807,5320146476148"
1900-01-01 09:52:00.395,COM12,,"-0,019","0,005","1,009","0,0","0,0","0,0","0,494","0,961","-3,307","144,274","-245,206","269,958","20,44",96758,"389,2",,,,,,,,,,,,,,"0,1","-0,0005556231399006923","0,0014318135863134714","-119,6677423796153","-0,0016851976033499395","0,021512477985003737","-819,4987888855763"
1900-01-01 09:52:00.495,COM12,,"-0,019","0,005","1,009","-0,427","-0,305","-0,244","0,467","0,956","-3,318","157,508","-235,924","306,137","20,42",96758,"389,2",,,,,,,,,,,,,,"0,1","-0,0005367372943327947","0,0008541275678073833","-120,54783658624996","-0,0017388713327832189","0,021597890741784476","-831,5535725442013"
1900-01-01 09:52:00.595,COM12,,"-0,019","-0,01","1,008","-0,244","-0,061","0,0","0,439","0,945","-3,318","173,992","-233,220","340,314","20,42",96758,"389,2",,,,,,,,,,,,,,"0,1","-0,0005367560465655794","-0,0011748893388075707","-121,42802042284899","-0,0017925469374397767","0,02148040180790372","-843,6963745864862"
1900-01-01 09:52:00.695,COM12,,"-0,013","-0,013","1,008","-0,122","0,061","-0,061","0,401","0,945","-3,312","189,371","-230,581","368,082","20,39",96757,"389,29",,,,,,,,,,,,,,"0,1","6,349800604249414e-05","-0,0034368559007021413","-122,30819945075069","-0,0017861971368355273","0,021136716217833505","-855,9271945315612"
1900-01-01 09:52:00.795,COM12,,"-0,013","0,003","1,005","-0,061","-0,122","0,732","0,324","0,961","-3,23","197,340","-226,902","381,550","20,39",96757,"389,29",,,,,,,,,,,,,,"0,1","0,0006927190524472999","-0,00396510268579776","-123,18868966889485","-0,0017169252315907973","0,02074020594925373","-868,2460634984507"
1900-01-01 09:52:00.895,COM12,,"-0,02","-0,033","1,009","0,0","0,0","1,221","0,264","0,956","-3,109","198,393","-226,408","383,214","20,41",96758,"389,2",,,,,,,,,,,,,,"0,1","0,000626856309757674","-0,007985379770873926","-124,0687454726934","-0,00165423960061503","0,019941667972166337","-880,65293804572"
1900-01-01 09:52:00.995,COM12,,"-0,019","0,009","1,008","0,0","-0,061","0,061","0,198","0,956","-3,104","198,523","-226,369","383,383","20,39",96758,"389,2",,,,,,,,,,,,,,"0,1","0,0006446701682796797","-0,0076903649476954715","-124,94894244763253","-0,001589772583787062","0,01917263147739679","-893,1478322904833"
1900-01-01 09:52:01.094,COM12,,"-0,02","0,009","1,008","-0,061","0,0","0,0","0,181","0,939","-3,098","198,523","-226,434","383,383","20,41",96759,"389,12",,,,,,,,,,,,,,"0,099","0,0005335476446042677","-0,007369207489901746","-125,82033776211074","-0,0015369513669712396","0,018443079935896518","-905,6040457289322"
1900-01-01 09:52:01.194,COM12,,"-0,019","0,009","1,008","0,0","0,0","0,0","0,181","0,934","-3,098","198,510","-226,512","383,331","20,41",96759,"389,12",,,,,,,,,,,,,,"0,1","0,0005125049688549261","-0,007044438314122851","-126,70053482914405","-0,001485700870085747","0,017738636104484232","-918,2740992118466"
1900-01-01 09:52:01.294,COM12,,"-0,019","0,009","1,008","0,0","-0,061","0,0","0,187","0,934","-3,098","198,510","-226,538","383,318","20,39",96759,"389,12",,,,,,,,,,,,,,"0,1","0,000491504774777503","-0,006730225089826691","-127,5807318627118","-0,0014365503926079967","0,017065613595501565","-931,0321723981178"
1900-01-01 09:52:01.394,COM12,,"-0,02","0,009","1,008","0,0","-0,061","0,0","0,198","0,934","-3,098","198,510","-226,590","383,318","20,42",96759,"389,12",,,,,,,,,,,,,,"0,1","0,00037058354852917983","-0,006435767620985328","-128,46092906818032","-0,0013994920377550786","0,01642203683340303","-943,8782653049359"
1900-01-01 09:52:01.493,COM12,,"-0,019","0,008","1,009","0,0","-0,061","0,0","0,209","0,928","-3,098","198,497","-226,629","383,305","20,42",96759,"389,12",,,,,,,,,,,,,,"0,099","0,00033965099230621413","-0,006260987552280565","-129,33222396419006","-0,0013658665895167634","0,015802199065727256","-956,6821554773907"
1900-01-01 09:52:01.593,COM12,,"-0,02","0,009","1,009","0,0","0,0","0,0","0,214","0,928","-3,098","198,471","-226,655","383,266","20,44",96759,"389,12",,,,,,,,,,,,,,"0,1","0,00020804197360561373","-0,005993657136396417","-130,21232111028584","-0,001345062392156202","0,015202833352087615","-969,7033875884192"
1900-01-01 09:52:01.693,COM12,,"-0,019","0,009","1,008","0,0","0,0","0,0","0,225","0,928","-3,098","198,471","-226,694","383,253","20,39",96759,"389,12",,,,,,,,,,,,,,"0,1","0,00017675489401356215","-0,005746340905460768","-131,0925179601947","-0,0013273869027548458","0,014628199261541538","-982,8126393844387"
1900-01-01 09:52:01.793,COM12,,"-0,019","0,009","1,008","0,0","0,0","0,0","0,231","0,928","-3,104","198,471","-226,707","383,266","20,42",96759,"389,12",,,,,,,,,,,,,,"0,1","0,00014553510585209854","-0,0055095773779034254","-131,97271478474443","-0,001312833392169636","0,014077241523751196","-996,0099108629132"
1900-01-01 09:52:01.893,COM12,,"-0,02","0,008","1,008","0,0","0,0","0,0","0,236","0,928","-3,104","198,484","-226,720","383,253","20,42",96759,"389,12",,,,,,,,,,,,,,"0,1","1,4741077484322642e-05","-0,00538199715948448","-132,85291080253782","-0,0013113592844212036","0,013539041807802748","-1009,295201943167"
1900-01-01 09:52:01.993,COM12,,"-0,019","0,009","1,008","0,0","0,0","0,0","0,247","0,928","-3,104","198,471","-226,733","383,240","20,45",96759,"389,12",,,,,,,,,,,,,,"0,1","-1,6368317974843202e-05","-0,005173382919988317","-133,73310756486757","-0,001312996116218688","0,013021703515803916","-1022,6685126996537"
1900-01-01 09:52:02.093,COM12,,"-0,019","0,009","1,007","0,0","0,0","0,0","0,253","0,928","-3,104","198,471","-226,746","383,227","20,42",96759,"389,12",,,,,,,,,,,,,,"0,1","-4,719155213145094e-05","-0,004976321371614258","-134,61340430062467","-0,001317715271431833","0,01252407137864249","-1036,1298531297161"
1900-01-01 09:52:02.194,COM12,,"-0,019","0,008","1,008","0,0","0,0","0,0","0,258","0,928","-3,104","198,471","-226,772","383,227","20,42",96759,"389,12",,,,,,,,,,,,,,"0,101","-7,814117651643073e-05","-0,004886161453017152","-135,5024019931617","-0,0013256075302599925","0,012030569071887758","-1049,8155957310255"
1900-01-01 09:52:02.294,COM12,,"-0,019","0,009","1,008","0,0","0,0","0,0","0,264","0,934","-3,104","198,458","-226,772","383,227","20,44",96758,"389,2",,,,,,,,,,,,,,"0,1","-9,857724377676242e-05","-0,004707414396202064","-136,38259869537657","-0,0013354652546376687","0,01155982763226755","-1063,4538556005632"
1900-01-01 09:52:02.394,COM12,,"-0,019","0,008","1,008","0,0","0,0","0,0","0,264","0,934","-3,104","198,458","-226,785","383,227","20,45",96759,"389,12",,,,,,,,,,,,,,"0,1","-0,00011862288595300481","-0,0046286617901837536","-137,26279441913445","-0,0013473275432329692","0,011096961453249175","-1077,1801350424766"
1900-01-01 09:52:02.493,COM12,,"-0,018","0,008","1,008","0,0","0,0","0,0","0,269","0,934","-3,104","198,445","-226,824","383,188","20,42",96759,"389,12",,,,,,,,,,,,,,"0,099","-3,9434913132174124e-05","-0,00455901671845238","-138,13418795114484","-0,0013512315996330544","0,01064561879812239","-1090,85541964964"
1900-01-01 09:52:02.595,COM12,,"-0,019","-0,005","1,008","0,0","0,0","0,0","0,269","0,934","-3,104","198,315","-227,006","382,967","20,42",96759,"389,12",,,,,,,,,,,,,,"0,102","-5,466893998460948e-05","-0,005813589284661401","-139,03197472412222","-0,0013568078315114845","0,010052632691086928","-1105,0366810715004"
1900-01-01 09:52:02.693,COM12,,"-0,02","-0,005","1,008","0,0","0,0","0,0","0,242","0,928","-3,104","197,262","-228,475","380,783","20,44",96758,"389,2",,,,,,,,,,,,,,"0,098","-0,00017783498046046513","-0,0069728300713894995","-139,89455385426163","-0,00137423565959661","0,009369295344090757","-1118,746347349218"
1900-01-01 09:52:02.793,COM12,,"-0,019","-0,003","1,008","0,0","0,0","0,0","0,214","0,928","-3,104","194,129","-231,153","375,453","20,42",96759,"389,12",,,,,,,,,,,,,,"0,1","-0,00020449073270026812","-0,00790608066654495","-140,7747379649123","-0,001394684732866637","0,008578687277436263","-1132,8238211457092"
1900-01-01 09:52:02.893,COM12,,"-0,017","0,006","1,008","0,0","0,0","0,0","0,192","0,934","-3,104","189,540","-233,818","367,055","20,44",96759,"389,12",,,,,,,,,,,,,,"0,1","-2,4255221681116813e-05","-0,007899855913567871","-141,65493119832934","-0,0013971102550347485","0,007788701686079476","-1146,9893142655421"
1900-01-01 09:52:02.993,COM12,,"-0,019","0,005","1,008","0,122","0,0","0,0","0,176","0,939","-3,104","183,768","-236,548","356,395","20,42",96760,"389,04",,,,,,,,,,,,,,"0,1","-3,4941065967909896e-05","-0,007966224688530341","-142,5351237646079","-0,0014006043616315396","0,006992079217226442","-1161,242826642003"
1900-01-01 09:52:03.093,COM12,,"-0,017","0,016","1,008","0,0","0,0","0,0","0,187","0,934","-3,104","177,229","-237,796","344,188","20,42",96760,"389,04",,,,,,,,,,,,,,"0,1","0,00014135880171184989","-0,006951272545378514","-143,4153281272866","-0,0013864684814603545","0,006296951962688591","-1175,5843594547316"
1900-01-01 09:52:03.193,COM12,,"-0,021","-0,001","1,007","0,0","0,0","-0,061","0,209","0,934","-3,104","170,599","-238,732","331,643","20,42",96760,"389,04",,,,,,,,,,,,,,"0,1","-7,531809191960601e-05","-0,007677555915971788","-144,2956147578857","-0,0013940002906523152","0,005529196371091412","-1190,0139209305203"
1900-01-01 09:52:03.295,COM12,,"-0,021","-0,024","1,007","-0,061","0,0","-0,122","0,198","0,939","-3,104","163,345","-240,786","316,108","20,42",96760,"389,04",,,,,,,,,,,,,,"0,102","-0,00027828639820428073","-0,010744449385793354","-145,19348130493157","-0,0014223855032691518","0,00443326253374049","-1204,8236560236232"
1900-01-01 09:52:03.393,COM12,,"-0,02","0,002","1,007","0,244","-0,061","0,0","0,165","0,934","-3,104","154,388","-246,103","292,877","20,44",96760,"389,04",,,,,,,,,,,,,,"0,098","-0,0003940762674748952","-0,011086048703593303","-146,05616484493072","-0,0014610049774816916","0,003346829760788346","-1219,1371601784265"
1900-01-01 09:52:03.493,COM12,,"-0,02","-0,006","1,009","0,305","0,061","0,305","0,132","0,934","-3,104","145,132","-257,517","264,225","20,45",96760,"389,04",,,,,,,,,,,,,,"0,1","-0,0005098085518975837","-0,012174134277977986","-146,93624433220748","-0,00151198583267145","0,0021294163329905473","-1233,8307846116472"
1900-01-01 09:52:03.593,COM12,,"-0,021","0,01","1,009","0,0","0,122","-0,061","0,132","0,939","-3,115","134,524","-274,001","229,671","20,42",96759,"389,12",,,,,,,,,,,,,,"0,1","-0,0007228745592040642","-0,011662666122933896","-147,816343372273","-0,0015842732885918563","0,0009631497206971577","-1248,6124189488746"
1900-01-01 09:52:03.694,COM12,,"-0,019","0,018","1,006","0,305","0,061","-0,061","0,154","0,939","-3,12","121,537","-289,289","184,808","20,45",96760,"389,04",,,,,,,,,,,,,,"0,101","-0,0007381273671580023","-0,010380062741345376","-148,7055551994349","-0,0016588241526748146","-8,523661617872527e-05","-1263,6316800240174"
1900-01-01 09:52:03.794,COM12,,"-0,024","0,03","1,007","0,244","0,0","0,0","0,203","0,934","-3,131","105,976","-297,765","128,557","20,42",96760,"389,04",,,,,,,,,,,,,,"0,1","-0,0012658152186657192","-0,007996934690320662","-149,58587607816975","-0,0017854056745413864","-0,0008849300852107916","-1278,5902676318344"
1900-01-01 09:52:03.893,COM12,,"-0,018","0,003","1,009","0,122","0,0","0,0","0,225","0,939","-3,131","86,866","-297,726","55,744","20,47",96759,"389,12",,,,,,,,,,,,,,"0,099","-0,0011766742496164546","-0,008344594172950724","-150,4571655255492","-0,0019018964252534155","-0,0017110449083329133","-1293,4855270188639"
1900-01-01 09:52:03.993,COM12,,"-0,021","0,017","1,009","0,122","-0,122","-0,427","0,242","0,95","-3,137","64,194","-288,795","-33,657","20,45",96759,"389,12",,,,,,,,,,,,,,"0,1","-0,0013718560121981473","-0,007326735504050211","-151,33727084739266","-0,00203908202647323","-0,0024437184587379345","-1308,6192541036032"
1900-01-01 09:52:04.093,COM12,,"-0,016","0,017","1,009","0,183","0,122","0,122","0,258","0,956","-3,142","38,779","-281,476","-129,896","20,44",96759,"389,12",,,,,,,,,,,,,,"0,1","-0,0010562955042719242","-0,00633536849647973","-152,21737490929047","-0,0021447115769004225","-0,0030772553083859076","-1323,8409915945322"
1900-01-01 09:52:04.193,COM12,,"-0,02","0,01","1,009","0,0","0,061","0,0","0,286","0,945","-3,148","11,856","-275,054","-220,285","20,45",96760,"389,04",,,,,,,,,,,,,,"0,1","-0,0011576467336579877","-0,0060946315066050995","-153,0974727042297","-0,0022604762502662214","-0,0036867184590464175","-1339,1507388649552"
1900-01-01 09:52:04.293,COM12,,"-0,02","-0,001","1,008","0,061","0,183","0,183","0,319","0,945","-3,153","-19,175","-260,351","-303,784","20,42",96760,"389,04",,,,,,,,,,,,,,"0,1","-0,0012552264876616011","-0,007012834786288063","-153,97766066579464","-0,0023859988990323814","-0,004388001937675224","-1354,5485049315346"
1900-01-01 09:52:04.393,COM12,,"-0,021","0,01","1,009","0,244","-0,061","-0,183","0,335","0,95","-3,148","-59,306","-209,521","-377,910","20,42",96759,"389,12",,,,,,,,,,,,,,"0,1","-0,0014474994184611296","-0,006858678230004894","-154,8577584855438","-0,002530748840878494","-0,005073869760675713","-1370,034280780089"
1900-01-01 09:52:04.493,COM12,,"-0,024","0,001","1,006","0,0","0,061","0,183","0,357","0,95","-3,142","-103,987","-117,923","224,484","20,42",96759,"389,12",,,,,,,,,,,,,,"0,1","-0,001936122177020732","-0,007646676201776803","-155,73814950473445","-0,0027243610585805673","-0,0058385373808533935","-1385,6080957305624"
1900-01-01 09:52:04.593,COM12,,"-0,022","0,042","1,008","0,061","-0,122","-0,122","0,379","0,956","-3,137","-143,221","4,277","368,654","20,44",96760,"389,04",,,,,,,,,,,,,,"0,1","-0,0022280786611292443","-0,004371235009274785","-156,6183722927324","-0,002947168924693492","-0,006275660881780872","-1401,2699329598356"
1900-01-01 09:52:04.693,COM12,,"-0,024","0,023","1,008","0,061","0,732","0,549","0,428","0,967","-3,126","-166,192","111,540","383,721","20,45",96760,"389,04",,,,,,,,,,,,,,"0,1","-0,0026943052875877467","-0,0030826193921361573","-157,49857945660293","-0,0032165994534522667","-0,0065839228209944875","-1417,019790905496"
1900-01-01 09:52:04.794,COM12,,"-0,019","0,012","1,008","0,122","0,0","0,0","0,472","0,972","-3,12","-173,563","182,806","385,840","20,47",96760,"389,04",,,,,,,,,,,,,,"0,101","-0,0026471258605903184","-0,0029684417783906055","-158,38758001500443","-0,003483959165371889","-0,006883735440611939","-1433,0169364870114"
1900-01-01 09:52:04.894,COM12,,"-0,021","0,006","1,01","0,366","-0,061","0,061","0,516","0,978","-3,115","-169,598","231,023","385,645","20,47",96759,"389,12",,,,,,,,,,,,,,"0,1","-0,002787652120129422","-0,0035324183784344594","-159,26757561462867","-0,003762724377384831","-0,007236977278455385","-1448,9436940484743"
1900-01-01 09:52:04.992,COM12,,"-0,021","0,017","1,008","0,122","0,122","0,122","0,549","0,978","-3,115","-157,768","264,134","390,104","20,45",96759,"389,12",,,,,,,,,,,,,,"0,098","-0,002928868169583289","-0,003065087578340806","-160,13017281997273","-0,004049753458003994","-0,007537355861132784","-1464,6364509848315"
1900-01-01 09:52:05.092,COM12,,"-0,023","-0,023","1,008","0,061","0,061","-0,183","0,588","0,983","-3,12","-141,674","285,779","400,660","20,42",96759,"389,12",,,,,,,,,,,,,,"0,1","-0,0032493100240095075","-0,006657454928735471","-161,01035750652116","-0,004374684460404944","-0,00820310135400633","-1480,7374867354836"
1900-01-01 09:52:05.194,COM12,,"-0,02","0,007","1,009","-0,061","0,061","0,122","0,577","1,0","-3,115","-118,638","297,921","-61,516","20,45",96759,"389,12",,,,,,,,,,,,,,"0,102","-0,003250940163820737","-0,007240308492732921","-161,90805596244437","-0,004706280357114659","-0,008941612820265088","-1497,2521084436528"
1900-01-01 09:52:05.292,COM12,,"-0,022","0,0","1,009","0,244","0,0","0,0","0,56","0,994","-3,126","-88,699","291,772","-341,809","20,45",96759,"389,12",,,,,,,,,,,,,,"0,098","-0,0034566453503125675","-0,008457684542021142","-162,77054747444797","-0,0050450316014452904","-0,00977046590538316","-1513,2036220961486"
1900-01-01 09:52:05.393,COM12,,"-0,023","0,032","1,01","-0,122","0,0","0,0","0,577","0,994","-3,131","-54,210","270,413","-316,329","20,44",96759,"389,12",,,,,,,,,,,,,,"0,101","-0,003780931205123139","-0,006510509897345407","-163,65935526053764","-0,005426905653162727","-0,010428027405015045","-1529,733216977463"
1900-01-01 09:52:05.493,COM12,,"-0,019","0,039","1,007","0,0","0,0","-0,061","0,632","1,005","-3,137","-24,960","241,930","-250,042","20,45",96759,"389,12",,,,,,,,,,,,,,"0,1","-0,003684115344750836","-0,003979136874745139","-164,53966303149383","-0,005795317187637811","-0,01082594109248956","-1546,1871832806123"
1900-01-01 09:52:05.592,COM12,,"-0,02","0,015","1,008","0,0","0,061","0,0","0,687","1,011","-3,137","-1,170","216,593","-183,014","20,47",96759,"389,12",,,,,,,,,,,,,,"0,099","-0,0036686489713953544","-0,003944808171311936","-165,41106076500913","-0,006158513435805951","-0,011216477101449442","-1562,5628782963481"
1900-01-01 09:52:05.692,COM12,,"-0,019","0,014","1,011","0,0","0,183","0,305","0,709","1,016","-3,148","18,031","192,192","-122,304","20,42",96759,"389,12",,,,,,,,,,,,,,"0,1","-0,0035440495319525546","-0,00404789104790687","-166,29096020338162","-0,006512918389001207","-0,011621266206240129","-1579,1919743166864"
1900-01-01 09:52:05.792,COM12,,"-0,021","0,025","1,008","0,183","-0,244","-0,122","0,758","1,022","-3,142","34,177","168,454","-70,278","20,45",96758,"389,2",,,,,,,,,,,,,,"0,1","-0,003611926347682986","-0,0031383954777962127","-167,171161213193","-0,006874111023769505","-0,01193510575401975","-1595,9090904380057"
1900-01-01 09:52:05.892,COM12,,"-0,022","0,032","1,009","-0,061","-0,061","-0,183","0,802","1,022","-3,153","48,373","145,860","-27,001","20,45",96758,"389,2",,,,,,,,,,,,,,"0,1","-0,0037816177281759554","-0,0016065661548468747","-168,05126190736652","-0,007252272796587101","-0,012095762369504439","-1612,7142166287424"
1900-01-01 09:52:05.992,COM12,,"-0,021","0,02","1,008","0,0","0,0","0,0","0,84","1,022","-3,159","59,943","119,639","8,450","20,45",96758,"389,2",,,,,,,,,,,,,,"0,1","-0,003847313946468112","-0,0013413090345313578","-168,93146185262862","-0,007637004191233912","-0,012229893272957575","-1629,6073628140052"
1900-01-01 09:52:06.093,COM12,,"-0,021","0,025","1,007","0,0","-0,061","-0,122","0,873","1,027","-3,164","69,446","92,183","36,036","20,48",96758,"389,2",,,,,,,,,,,,,,"0,101","-0,0039059766661672605","-0,0006269218114419772","-169,82056422804644","-0,008031507834516805","-0,012293212375913215","-1646,759239801038"
1900-01-01 09:52:06.193,COM12,,"-0,022","0,032","1,008","0,0","-0,061","-0,061","0,89","1,027","-3,164","76,843","65,949","58,864","20,47",96758,"389,2",,,,,,,,,,,,,,"0,1","-0,0040660563588554785","0,0007501082491337415","-170,70076267361793","-0,008438113470402353","-0,012218201550999841","-1663,8293160683997"
1900-01-01 09:52:06.293,COM12,,"-0,021","0,017","1,01","0,183","0,0","-0,061","0,989","1,033","-3,17","81,952","46,059","73,814","20,45",96758,"389,2",,,,,,,,,,,,,,"0,1","-0,004110902845202662","0,0004527256995058808","-171,58076312032728","-0,00884920375492262","-0,012172928981049254","-1680,9873923804325"
1900-01-01 09:52:06.393,COM12,,"-0,021","0,019","1,009","-0,122","0,0","0,0","1,055","1,033","-3,175","82,927","41,990","76,700","20,47",96758,"389,2",,,,,,,,,,,,,,"0,1","-0,004155943845242575","0,00023940445620720558","-172,46086317147765","-0,009264798139446877","-0,012148988535428533","-1698,2334786975803"
1900-01-01 09:52:06.493,COM12,,"-0,02","0,011","1,006","-0,061","0,0","0,0","1,038","1,027","-3,175","82,927","41,834","76,791","20,48",96759,"389,12",,,,,,,,,,,,,,"0,1","-0,004109278461147356","-0,0007426126718550624","-173,3412660781936","-0,009675725985561613","-0,012223249802614038","-1715,5676053053996"
1900-01-01 09:52:06.593,COM12,,"-0,021","0,016","1,008","0,0","0,0","0,0","1,033","1,027","-3,175","82,823","42,146","76,596","20,48",96758,"389,2",,,,,,,,,,,,,,"0,1","-0,00416411565634456","-0,0012168527042022922","-174,22146715061115","-0,010092137551196069","-0,012344935073034267","-1732,9897520204609"
1900-01-01 09:52:06.693,COM12,,"-0,021","0,016","1,008","0,0","0,0","0,0","1,022","1,027","-3,175","82,797","42,237","76,544","20,48",96758,"389,2",,,,,,,,,,,,,,"0,1","-0,004219004926654931","-0,0016717407902904157","-175,10166813386743","-0,010514038043861562","-0,012512109152063309","-1750,4999188338477"
1900-01-01 09:52:06.793,COM12,,"-0,021","0,016","1,008","0,0","0,0","0,0","1,011","1,027","-3,175","82,797","42,289","76,518","20,47",96758,"389,2",,,,,,,,,,,,,,"0,1","-0,0042739462695945895","-0,0021072769133516074","-175,9818690316778","-0,010941432670821021","-0,012722836843398469","-1768,0981057370154"
1900-01-01 09:52:06.893,COM12,,"-0,021","0,017","1,009","0,0","0,0","0,0","1,0","1,033","-3,175","82,797","42,315","76,505","20,47",96758,"389,2",,,,,,,,,,,,,,"0,1","-0,004318709782759774","-0,002423739756244789","-176,8619695368327","-0,011373303649096998","-0,012965210819022948","-1785,7843026906987"
1900-01-01 09:52:06.992,COM12,,"-0,021","0,016","1,008","0,0","0,0","0,0","0,983","1,033","-3,175","82,797","42,341","76,505","20,45",96758,"389,2",,,,,,,,,,,,,,"0,099","-0,004362782840113433","-0,0028061254132917494","-177,7333682216685","-0,011805219150268227","-0,013243017234938832","-1803,3799061446439"
1900-01-01 09:52:07.092,COM12,,"-0,021","0,017","1,009","0,0","0,0","0,0","0,972","1,033","-3,175","82,797","42,354","76,505","20,50",96758,"389,2",,,,,,,,,,,,,,"0,1","-0,0044076789678548","-0,003073279598882568","-178,61346858427828","-0,012245987047053708","-0,013550345194827089","-1821,2412530030717"
1900-01-01 09:52:07.192,COM12,,"-0,021","0,017","1,007","0,0","0,0","0,0","0,961","1,033","-3,175","82,797","42,354","76,492","20,45",96758,"389,2",,,,,,,,,,,,,,"0,1","-0,0044525132789462905","-0,0033205861621408974","-179,4937688968813","-0,012691238374948337","-0,013882403811041178","-1839,19062989276"
